,place_name,review,rating
5956,스타벅스 외대점,혼밥하기 좋아요,
5957,투썸플레이스 휘경점,커피가 맛있어요,259
5958,투썸플레이스 휘경점,디저트가 맛있어요,180
5959,투썸플레이스 휘경점,빵이 맛있어요,
5960,투썸플레이스 휘경점,친절해요,126
5961,투썸플레이스 휘경점,인테리어가 멋져요,
5962,투썸플레이스 휘경점,매장이 청결해요,129
5963,투썸플레이스 휘경점,뷰가 좋아요,
5964,투썸플레이스 휘경점,음료가 맛있어요,106
5965,투썸플레이스 휘경점,사진이 잘 나와요,
5966,투썸플레이스 휘경점,특별한 메뉴가 있어요,
5967,투썸플레이스 휘경점,대화하기 좋아요,
5968,투썸플레이스 휘경점,가성비가 좋아요,
5969,투썸플레이스 휘경점,집중하기 좋아요,
5970,투썸플레이스 휘경점,화장실이 깨끗해요,
5971,투썸플레이스 휘경점,주차하기 편해요,
5972,투썸플레이스 휘경점,좌석이 편해요,
5973,투썸플레이스 휘경점,음식이 맛있어요,
5974,투썸플레이스 휘경점,매장이 넓어요,
5975,투썸플레이스 휘경점,단체모임 하기 좋아요,
5976,투썸플레이스 휘경점,특별한 날 가기 좋아요,
5977,투썸플레이스 휘경점,재료가 신선해요,
5978,투썸플레이스 휘경점,양이 많아요,
5979,투썸플레이스 휘경점,혼밥하기 좋아요,
5980,파크더블유,커피가 맛있어요,53
5981,파크더블유,디저트가 맛있어요,
5982,파크더블유,빵이 맛있어요,
5983,파크더블유,친절해요,40
5984,파크더블유,인테리어가 멋져요,75
5985,파크더블유,매장이 청결해요,
5986,파크더블유,뷰가 좋아요,89
5987,파크더블유,음료가 맛있어요,
5988,파크더블유,사진이 잘 나와요,
5989,파크더블유,특별한 메뉴가 있어요,
5990,파크더블유,대화하기 좋아요,
5991,파크더블유,가성비가 좋아요,
5992,파크더블유,집중하기 좋아요,
5993,파크더블유,화장실이 깨끗해요,
5994,파크더블유,주차하기 편해요,
5995,파크더블유,좌석이 편해요,
5996,파크더블유,음식이 맛있어요,39
5997,파크더블유,매장이 넓어요,
5998,파크더블유,단체모임 하기 좋아요,
5999,파크더블유,특별한 날 가기 좋아요,
6000,파크더블유,재료가 신선해요,
6001,파크더블유,양이 많아요,
6002,파크더블유,혼밥하기 좋아요,
6003,커피스터프,커피가 맛있어요,64
6004,커피스터프,디저트가 맛있어요,87
6005,커피스터프,빵이 맛있어요,
6006,커피스터프,친절해요,39
6007,커피스터프,인테리어가 멋져요,
6008,커피스터프,매장이 청결해요,
6009,커피스터프,뷰가 좋아요,
6010,커피스터프,음료가 맛있어요,25
6011,커피스터프,사진이 잘 나와요,
6012,커피스터프,특별한 메뉴가 있어요,37
6013,커피스터프,대화하기 좋아요,
6014,커피스터프,가성비가 좋아요,
6015,커피스터프,집중하기 좋아요,
6016,커피스터프,화장실이 깨끗해요,
6017,커피스터프,주차하기 편해요,
6018,커피스터프,좌석이 편해요,
6019,커피스터프,음식이 맛있어요,
6020,커피스터프,매장이 넓어요,
6021,커피스터프,단체모임 하기 좋아요,
6022,커피스터프,특별한 날 가기 좋아요,
6023,커피스터프,재료가 신선해요,
6024,커피스터프,양이 많아요,
6025,커피스터프,혼밥하기 좋아요,
6026,미니특공대테마파크 면목역점,커피가 맛있어요,
6027,미니특공대테마파크 면목역점,디저트가 맛있어요,
6028,미니특공대테마파크 면목역점,빵이 맛있어요,
6029,미니특공대테마파크 면목역점,친절해요,229
6030,미니특공대테마파크 면목역점,인테리어가 멋져요,
6031,미니특공대테마파크 면목역점,매장이 청결해요,197
6032,미니특공대테마파크 면목역점,뷰가 좋아요,
6033,미니특공대테마파크 면목역점,음료가 맛있어요,
6034,미니특공대테마파크 면목역점,사진이 잘 나와요,
6035,미니특공대테마파크 면목역점,특별한 메뉴가 있어요,
6036,미니특공대테마파크 면목역점,대화하기 좋아요,
6037,미니특공대테마파크 면목역점,가성비가 좋아요,
6038,미니특공대테마파크 면목역점,집중하기 좋아요,
6039,미니특공대테마파크 면목역점,화장실이 깨끗해요,
6040,미니특공대테마파크 면목역점,주차하기 편해요,
6041,미니특공대테마파크 면목역점,좌석이 편해요,
6042,미니특공대테마파크 면목역점,음식이 맛있어요,
6043,미니특공대테마파크 면목역점,매장이 넓어요,
6044,미니특공대테마파크 면목역점,단체모임 하기 좋아요,
6045,미니특공대테마파크 면목역점,특별한 날 가기 좋아요,
6046,미니특공대테마파크 면목역점,재료가 신선해요,
6047,미니특공대테마파크 면목역점,양이 많아요,
6048,미니특공대테마파크 면목역점,혼밥하기 좋아요,
6049,카페브릭,커피가 맛있어요,141
6050,카페브릭,디저트가 맛있어요,64
6051,카페브릭,빵이 맛있어요,
6052,카페브릭,친절해요,
6053,카페브릭,인테리어가 멋져요,83
6054,카페브릭,매장이 청결해요,
6055,카페브릭,뷰가 좋아요,
6056,카페브릭,음료가 맛있어요,56
6057,카페브릭,사진이 잘 나와요,
6058,카페브릭,특별한 메뉴가 있어요,
6059,카페브릭,대화하기 좋아요,48
6060,카페브릭,가성비가 좋아요,
6061,카페브릭,집중하기 좋아요,
6062,카페브릭,화장실이 깨끗해요,
6063,카페브릭,주차하기 편해요,
6064,카페브릭,좌석이 편해요,
6065,카페브릭,음식이 맛있어요,
6066,카페브릭,매장이 넓어요,
6067,카페브릭,단체모임 하기 좋아요,
6068,카페브릭,특별한 날 가기 좋아요,
6069,카페브릭,재료가 신선해요,
6070,카페브릭,양이 많아요,
6071,카페브릭,혼밥하기 좋아요,
6072,라떼플로라,커피가 맛있어요,
6073,라떼플로라,디저트가 맛있어요,
6074,라떼플로라,빵이 맛있어요,
6075,라떼플로라,친절해요,4
6076,라떼플로라,인테리어가 멋져요,
6077,라떼플로라,매장이 청결해요,
6078,라떼플로라,뷰가 좋아요,
6079,라떼플로라,음료가 맛있어요,
6080,라떼플로라,사진이 잘 나와요,
6081,라떼플로라,특별한 메뉴가 있어요,
6082,라떼플로라,대화하기 좋아요,
6083,라떼플로라,가성비가 좋아요,
6084,라떼플로라,집중하기 좋아요,
6085,라떼플로라,화장실이 깨끗해요,
6086,라떼플로라,주차하기 편해요,
6087,라떼플로라,좌석이 편해요,
6088,라떼플로라,음식이 맛있어요,
6089,라떼플로라,매장이 넓어요,
6090,라떼플로라,단체모임 하기 좋아요,
6091,라떼플로라,특별한 날 가기 좋아요,
6092,라떼플로라,재료가 신선해요,
6093,라떼플로라,양이 많아요,
6094,라떼플로라,혼밥하기 좋아요,
6095,상봉커피,커피가 맛있어요,39
6096,상봉커피,디저트가 맛있어요,41
6097,상봉커피,빵이 맛있어요,
6098,상봉커피,친절해요,14
6099,상봉커피,인테리어가 멋져요,
6100,상봉커피,매장이 청결해요,
6101,상봉커피,뷰가 좋아요,
6102,상봉커피,음료가 맛있어요,11
6103,상봉커피,사진이 잘 나와요,
6104,상봉커피,특별한 메뉴가 있어요,23
6105,상봉커피,대화하기 좋아요,
6106,상봉커피,가성비가 좋아요,
6107,상봉커피,집중하기 좋아요,
6108,상봉커피,화장실이 깨끗해요,
6109,상봉커피,주차하기 편해요,
6110,상봉커피,좌석이 편해요,
6111,상봉커피,음식이 맛있어요,
6112,상봉커피,매장이 넓어요,
6113,상봉커피,단체모임 하기 좋아요,
6114,상봉커피,특별한 날 가기 좋아요,
6115,상봉커피,재료가 신선해요,
6116,상봉커피,양이 많아요,
6117,상봉커피,혼밥하기 좋아요,
6118,카페소고 망우점,커피가 맛있어요,72
6119,카페소고 망우점,디저트가 맛있어요,35
6120,카페소고 망우점,빵이 맛있어요,
6121,카페소고 망우점,친절해요,34
6122,카페소고 망우점,인테리어가 멋져요,26
6123,카페소고 망우점,매장이 청결해요,
6124,카페소고 망우점,뷰가 좋아요,
6125,카페소고 망우점,음료가 맛있어요,30
6126,카페소고 망우점,사진이 잘 나와요,
6127,카페소고 망우점,특별한 메뉴가 있어요,
6128,카페소고 망우점,대화하기 좋아요,
6129,카페소고 망우점,가성비가 좋아요,
6130,카페소고 망우점,집중하기 좋아요,
6131,카페소고 망우점,화장실이 깨끗해요,
6132,카페소고 망우점,주차하기 편해요,
6133,카페소고 망우점,좌석이 편해요,
6134,카페소고 망우점,음식이 맛있어요,
6135,카페소고 망우점,매장이 넓어요,
6136,카페소고 망우점,단체모임 하기 좋아요,
6137,카페소고 망우점,특별한 날 가기 좋아요,
6138,카페소고 망우점,재료가 신선해요,
6139,카페소고 망우점,양이 많아요,
6140,카페소고 망우점,혼밥하기 좋아요,
6141,카페252,커피가 맛있어요,489
6142,카페252,디저트가 맛있어요,298
6143,카페252,빵이 맛있어요,
6144,카페252,친절해요,
6145,카페252,인테리어가 멋져요,557
6146,카페252,매장이 청결해요,317
6147,카페252,뷰가 좋아요,
6148,카페252,음료가 맛있어요,241
6149,카페252,사진이 잘 나와요,
6150,카페252,특별한 메뉴가 있어요,
6151,카페252,대화하기 좋아요,
6152,카페252,가성비가 좋아요,
6153,카페252,집중하기 좋아요,
6154,카페252,화장실이 깨끗해요,
6155,카페252,주차하기 편해요,
6156,카페252,좌석이 편해요,
6157,카페252,음식이 맛있어요,
6158,카페252,매장이 넓어요,
6159,카페252,단체모임 하기 좋아요,
6160,카페252,특별한 날 가기 좋아요,
6161,카페252,재료가 신선해요,
6162,카페252,양이 많아요,
6163,카페252,혼밥하기 좋아요,
6164,스타벅스 상봉역점,커피가 맛있어요,1018
6165,스타벅스 상봉역점,디저트가 맛있어요,313
6166,스타벅스 상봉역점,빵이 맛있어요,
6167,스타벅스 상봉역점,친절해요,411
6168,스타벅스 상봉역점,인테리어가 멋져요,
6169,스타벅스 상봉역점,매장이 청결해요,276
6170,스타벅스 상봉역점,뷰가 좋아요,
6171,스타벅스 상봉역점,음료가 맛있어요,350
6172,스타벅스 상봉역점,사진이 잘 나와요,
6173,스타벅스 상봉역점,특별한 메뉴가 있어요,
6174,스타벅스 상봉역점,대화하기 좋아요,
6175,스타벅스 상봉역점,가성비가 좋아요,
6176,스타벅스 상봉역점,집중하기 좋아요,
6177,스타벅스 상봉역점,화장실이 깨끗해요,
6178,스타벅스 상봉역점,주차하기 편해요,
6179,스타벅스 상봉역점,좌석이 편해요,
6180,스타벅스 상봉역점,음식이 맛있어요,
6181,스타벅스 상봉역점,매장이 넓어요,
6182,스타벅스 상봉역점,단체모임 하기 좋아요,
6183,스타벅스 상봉역점,특별한 날 가기 좋아요,
6184,스타벅스 상봉역점,재료가 신선해요,
6185,스타벅스 상봉역점,양이 많아요,
6186,스타벅스 상봉역점,혼밥하기 좋아요,
6187,개인공간,커피가 맛있어요,
6188,개인공간,디저트가 맛있어요,
6189,개인공간,빵이 맛있어요,
6190,개인공간,친절해요,
6191,개인공간,인테리어가 멋져요,
6192,개인공간,매장이 청결해요,
6193,개인공간,뷰가 좋아요,
6194,개인공간,음료가 맛있어요,
6195,개인공간,사진이 잘 나와요,
6196,개인공간,특별한 메뉴가 있어요,
6197,개인공간,대화하기 좋아요,
6198,개인공간,가성비가 좋아요,
6199,개인공간,집중하기 좋아요,
6200,개인공간,화장실이 깨끗해요,
6201,개인공간,주차하기 편해요,
6202,개인공간,좌석이 편해요,
6203,개인공간,음식이 맛있어요,
6204,개인공간,매장이 넓어요,
6205,개인공간,단체모임 하기 좋아요,
6206,개인공간,특별한 날 가기 좋아요,
6207,개인공간,재료가 신선해요,
6208,개인공간,양이 많아요,
6209,개인공간,혼밥하기 좋아요,
6210,스타벅스 사가정역점,커피가 맛있어요,1034
6211,스타벅스 사가정역점,디저트가 맛있어요,315
6212,스타벅스 사가정역점,빵이 맛있어요,
6213,스타벅스 사가정역점,친절해요,473
6214,스타벅스 사가정역점,인테리어가 멋져요,
6215,스타벅스 사가정역점,매장이 청결해요,302
6216,스타벅스 사가정역점,뷰가 좋아요,
6217,스타벅스 사가정역점,음료가 맛있어요,389
6218,스타벅스 사가정역점,사진이 잘 나와요,
6219,스타벅스 사가정역점,특별한 메뉴가 있어요,
6220,스타벅스 사가정역점,대화하기 좋아요,
6221,스타벅스 사가정역점,가성비가 좋아요,
6222,스타벅스 사가정역점,집중하기 좋아요,
6223,스타벅스 사가정역점,화장실이 깨끗해요,
6224,스타벅스 사가정역점,주차하기 편해요,
6225,스타벅스 사가정역점,좌석이 편해요,
6226,스타벅스 사가정역점,음식이 맛있어요,
6227,스타벅스 사가정역점,매장이 넓어요,
6228,스타벅스 사가정역점,단체모임 하기 좋아요,
6229,스타벅스 사가정역점,특별한 날 가기 좋아요,
6230,스타벅스 사가정역점,재료가 신선해요,
6231,스타벅스 사가정역점,양이 많아요,
6232,스타벅스 사가정역점,혼밥하기 좋아요,
6233,스타벅스 상봉점,커피가 맛있어요,1221
6234,스타벅스 상봉점,디저트가 맛있어요,390
6235,스타벅스 상봉점,빵이 맛있어요,
6236,스타벅스 상봉점,친절해요,473
6237,스타벅스 상봉점,인테리어가 멋져요,
6238,스타벅스 상봉점,매장이 청결해요,334
6239,스타벅스 상봉점,뷰가 좋아요,
6240,스타벅스 상봉점,음료가 맛있어요,460
6241,스타벅스 상봉점,사진이 잘 나와요,
6242,스타벅스 상봉점,특별한 메뉴가 있어요,
6243,스타벅스 상봉점,대화하기 좋아요,
6244,스타벅스 상봉점,가성비가 좋아요,
6245,스타벅스 상봉점,집중하기 좋아요,
6246,스타벅스 상봉점,화장실이 깨끗해요,
6247,스타벅스 상봉점,주차하기 편해요,
6248,스타벅스 상봉점,좌석이 편해요,
6249,스타벅스 상봉점,음식이 맛있어요,
6250,스타벅스 상봉점,매장이 넓어요,
6251,스타벅스 상봉점,단체모임 하기 좋아요,
6252,스타벅스 상봉점,특별한 날 가기 좋아요,
6253,스타벅스 상봉점,재료가 신선해요,
6254,스타벅스 상봉점,양이 많아요,
6255,스타벅스 상봉점,혼밥하기 좋아요,
6256,스타벅스 중랑구청점,커피가 맛있어요,833
6257,스타벅스 중랑구청점,디저트가 맛있어요,164
