,place_name,review,rating,0
10355,훔볼트,매장이 청결해요,71.0,True
10357,훔볼트,음료가 맛있어요,91.0,True
10373,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
10376,업사이드커피 뚝섬점,친절해요,53.0,True
10378,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
10380,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
10382,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
10396,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
10397,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
10400,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
10401,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
10403,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
10419,카페온화 성수점,커피가 맛있어요,31.0,True
10420,카페온화 성수점,디저트가 맛있어요,42.0,True
10424,카페온화 성수점,매장이 청결해요,23.0,True
10426,카페온화 성수점,음료가 맛있어요,20.0,True
10434,카페온화 성수점,좌석이 편해요,18.0,True
10442,오우드,커피가 맛있어요,262.0,True
10443,오우드,디저트가 맛있어요,323.0,True
10446,오우드,인테리어가 멋져요,192.0,True
10447,오우드,매장이 청결해요,118.0,True
10449,오우드,음료가 맛있어요,122.0,True
10465,카페노티드 성수,커피가 맛있어요,249.0,True
10466,카페노티드 성수,디저트가 맛있어요,1978.0,True
10468,카페노티드 성수,친절해요,537.0,True
10470,카페노티드 성수,매장이 청결해요,334.0,True
10474,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
10488,하루노유키,커피가 맛있어요,47.0,True
10490,하루노유키,빵이 맛있어요,98.0,True
10491,하루노유키,친절해요,54.0,True
10495,하루노유키,음료가 맛있어요,48.0,True
10497,하루노유키,특별한 메뉴가 있어요,63.0,True
10511,마크69,커피가 맛있어요,115.0,True
10512,마크69,디저트가 맛있어요,49.0,True
10515,마크69,인테리어가 멋져요,104.0,True
10518,마크69,음료가 맛있어요,53.0,True
10521,마크69,대화하기 좋아요,46.0,True
10537,맛차차,친절해요,29.0,True
10538,맛차차,인테리어가 멋져요,24.0,True
10540,맛차차,뷰가 좋아요,31.0,True
10541,맛차차,음료가 맛있어요,40.0,True
10543,맛차차,특별한 메뉴가 있어요,31.0,True
10557,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
10560,아이오쓰리 성수사거리점,친절해요,76.0,True
10561,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
10562,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
10564,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
10580,브라운팟,커피가 맛있어요,190.0,True
10581,브라운팟,디저트가 맛있어요,188.0,True
10583,브라운팟,친절해요,90.0,True
10587,브라운팟,음료가 맛있어요,65.0,True
10589,브라운팟,특별한 메뉴가 있어요,58.0,True
10603,플디 성수점,커피가 맛있어요,26.0,True
10604,플디 성수점,디저트가 맛있어요,68.0,True
10606,플디 성수점,친절해요,27.0,True
10610,플디 성수점,음료가 맛있어요,22.0,True
10612,플디 성수점,특별한 메뉴가 있어요,24.0,True
10627,카페노티드 피치스,디저트가 맛있어요,954.0,True
10629,카페노티드 피치스,친절해요,231.0,True
10630,카페노티드 피치스,인테리어가 멋져요,480.0,True
10634,카페노티드 피치스,사진이 잘 나와요,244.0,True
10635,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
10672,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
10673,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
10675,비엔나커피하우스 서울숲역점,친절해요,49.0,True
10679,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
10682,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
10695,훔볼트,커피가 맛있어요,239.0,True
10696,훔볼트,디저트가 맛있어요,251.0,True
10699,훔볼트,인테리어가 멋져요,128.0,True
10700,훔볼트,매장이 청결해요,71.0,True
10702,훔볼트,음료가 맛있어요,91.0,True
10718,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
10721,업사이드커피 뚝섬점,친절해요,53.0,True
10723,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
10725,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
10727,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
10741,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
10742,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
10745,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
10746,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
10748,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
10764,카페온화 성수점,커피가 맛있어요,31.0,True
10765,카페온화 성수점,디저트가 맛있어요,42.0,True
10769,카페온화 성수점,매장이 청결해요,23.0,True
10771,카페온화 성수점,음료가 맛있어요,20.0,True
10779,카페온화 성수점,좌석이 편해요,18.0,True
10787,오우드,커피가 맛있어요,262.0,True
10788,오우드,디저트가 맛있어요,323.0,True
10791,오우드,인테리어가 멋져요,192.0,True
10792,오우드,매장이 청결해요,118.0,True
10794,오우드,음료가 맛있어요,122.0,True
10810,카페노티드 성수,커피가 맛있어요,249.0,True
10811,카페노티드 성수,디저트가 맛있어요,1978.0,True
10813,카페노티드 성수,친절해요,537.0,True
10815,카페노티드 성수,매장이 청결해요,334.0,True
10819,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
10833,하루노유키,커피가 맛있어요,47.0,True
10835,하루노유키,빵이 맛있어요,98.0,True
10836,하루노유키,친절해요,54.0,True
10840,하루노유키,음료가 맛있어요,48.0,True
10842,하루노유키,특별한 메뉴가 있어요,63.0,True
10856,마크69,커피가 맛있어요,115.0,True
10857,마크69,디저트가 맛있어요,49.0,True
10860,마크69,인테리어가 멋져요,104.0,True
10863,마크69,음료가 맛있어요,53.0,True
10866,마크69,대화하기 좋아요,46.0,True
10882,맛차차,친절해요,29.0,True
10883,맛차차,인테리어가 멋져요,24.0,True
10885,맛차차,뷰가 좋아요,31.0,True
10886,맛차차,음료가 맛있어요,40.0,True
10888,맛차차,특별한 메뉴가 있어요,31.0,True
10902,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
10905,아이오쓰리 성수사거리점,친절해요,76.0,True
10906,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
10907,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
10909,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
10925,브라운팟,커피가 맛있어요,190.0,True
10926,브라운팟,디저트가 맛있어요,188.0,True
10928,브라운팟,친절해요,90.0,True
10932,브라운팟,음료가 맛있어요,65.0,True
10934,브라운팟,특별한 메뉴가 있어요,58.0,True
10948,플디 성수점,커피가 맛있어요,26.0,True
10949,플디 성수점,디저트가 맛있어요,68.0,True
10951,플디 성수점,친절해요,27.0,True
10955,플디 성수점,음료가 맛있어요,22.0,True
10957,플디 성수점,특별한 메뉴가 있어요,24.0,True
10972,카페노티드 피치스,디저트가 맛있어요,954.0,True
10974,카페노티드 피치스,친절해요,231.0,True
10975,카페노티드 피치스,인테리어가 멋져요,480.0,True
10979,카페노티드 피치스,사진이 잘 나와요,244.0,True
10980,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
11017,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
11018,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
11020,비엔나커피하우스 서울숲역점,친절해요,49.0,True
11024,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
11027,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
11040,훔볼트,커피가 맛있어요,239.0,True
11041,훔볼트,디저트가 맛있어요,251.0,True
11044,훔볼트,인테리어가 멋져요,128.0,True
11045,훔볼트,매장이 청결해요,71.0,True
11047,훔볼트,음료가 맛있어요,91.0,True
11063,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
11066,업사이드커피 뚝섬점,친절해요,53.0,True
11068,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
11070,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
11072,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
11086,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
11087,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
11090,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
11091,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
11093,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
11109,카페온화 성수점,커피가 맛있어요,31.0,True
11110,카페온화 성수점,디저트가 맛있어요,42.0,True
11114,카페온화 성수점,매장이 청결해요,23.0,True
11116,카페온화 성수점,음료가 맛있어요,20.0,True
11124,카페온화 성수점,좌석이 편해요,18.0,True
11132,오우드,커피가 맛있어요,262.0,True
11133,오우드,디저트가 맛있어요,323.0,True
11136,오우드,인테리어가 멋져요,192.0,True
11137,오우드,매장이 청결해요,118.0,True
11139,오우드,음료가 맛있어요,122.0,True
11155,카페노티드 성수,커피가 맛있어요,249.0,True
11156,카페노티드 성수,디저트가 맛있어요,1978.0,True
11158,카페노티드 성수,친절해요,537.0,True
11160,카페노티드 성수,매장이 청결해요,334.0,True
11164,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
11178,하루노유키,커피가 맛있어요,47.0,True
11180,하루노유키,빵이 맛있어요,98.0,True
11181,하루노유키,친절해요,54.0,True
11185,하루노유키,음료가 맛있어요,48.0,True
11187,하루노유키,특별한 메뉴가 있어요,63.0,True
11201,마크69,커피가 맛있어요,115.0,True
11202,마크69,디저트가 맛있어요,49.0,True
11205,마크69,인테리어가 멋져요,104.0,True
11208,마크69,음료가 맛있어요,53.0,True
11211,마크69,대화하기 좋아요,46.0,True
11227,맛차차,친절해요,29.0,True
11228,맛차차,인테리어가 멋져요,24.0,True
11230,맛차차,뷰가 좋아요,31.0,True
11231,맛차차,음료가 맛있어요,40.0,True
11233,맛차차,특별한 메뉴가 있어요,31.0,True
11247,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
11250,아이오쓰리 성수사거리점,친절해요,76.0,True
11251,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
11252,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
11254,아이오쓰리 성수사거리점,음료가 맛있어요,64.0,True
11270,브라운팟,커피가 맛있어요,190.0,True
11271,브라운팟,디저트가 맛있어요,188.0,True
11273,브라운팟,친절해요,90.0,True
11277,브라운팟,음료가 맛있어요,65.0,True
11279,브라운팟,특별한 메뉴가 있어요,58.0,True
11293,플디 성수점,커피가 맛있어요,26.0,True
11294,플디 성수점,디저트가 맛있어요,68.0,True
11296,플디 성수점,친절해요,27.0,True
11300,플디 성수점,음료가 맛있어요,22.0,True
11302,플디 성수점,특별한 메뉴가 있어요,24.0,True
11317,카페노티드 피치스,디저트가 맛있어요,954.0,True
11319,카페노티드 피치스,친절해요,231.0,True
11320,카페노티드 피치스,인테리어가 멋져요,480.0,True
11324,카페노티드 피치스,사진이 잘 나와요,244.0,True
11325,카페노티드 피치스,특별한 메뉴가 있어요,347.0,True
11362,비엔나커피하우스 서울숲역점,커피가 맛있어요,144.0,True
11363,비엔나커피하우스 서울숲역점,디저트가 맛있어요,57.0,True
11365,비엔나커피하우스 서울숲역점,친절해요,49.0,True
11369,비엔나커피하우스 서울숲역점,음료가 맛있어요,66.0,True
11372,비엔나커피하우스 서울숲역점,대화하기 좋아요,39.0,True
11385,훔볼트,커피가 맛있어요,239.0,True
11386,훔볼트,디저트가 맛있어요,251.0,True
11389,훔볼트,인테리어가 멋져요,128.0,True
11390,훔볼트,매장이 청결해요,71.0,True
11392,훔볼트,음료가 맛있어요,91.0,True
11408,업사이드커피 뚝섬점,커피가 맛있어요,117.0,True
11411,업사이드커피 뚝섬점,친절해요,53.0,True
11413,업사이드커피 뚝섬점,매장이 청결해요,26.0,True
11415,업사이드커피 뚝섬점,음료가 맛있어요,47.0,True
11417,업사이드커피 뚝섬점,특별한 메뉴가 있어요,22.0,True
11431,키커피컴퍼니 왕십리점,커피가 맛있어요,92.0,True
11432,키커피컴퍼니 왕십리점,디저트가 맛있어요,99.0,True
11435,키커피컴퍼니 왕십리점,인테리어가 멋져요,42.0,True
11436,키커피컴퍼니 왕십리점,매장이 청결해요,44.0,True
11438,키커피컴퍼니 왕십리점,음료가 맛있어요,39.0,True
11454,카페온화 성수점,커피가 맛있어요,31.0,True
11455,카페온화 성수점,디저트가 맛있어요,42.0,True
11459,카페온화 성수점,매장이 청결해요,23.0,True
11461,카페온화 성수점,음료가 맛있어요,20.0,True
11469,카페온화 성수점,좌석이 편해요,18.0,True
11477,오우드,커피가 맛있어요,262.0,True
11478,오우드,디저트가 맛있어요,323.0,True
11481,오우드,인테리어가 멋져요,192.0,True
11482,오우드,매장이 청결해요,118.0,True
11484,오우드,음료가 맛있어요,122.0,True
11500,카페노티드 성수,커피가 맛있어요,249.0,True
11501,카페노티드 성수,디저트가 맛있어요,1978.0,True
11503,카페노티드 성수,친절해요,537.0,True
11505,카페노티드 성수,매장이 청결해요,334.0,True
11509,카페노티드 성수,특별한 메뉴가 있어요,507.0,True
11523,하루노유키,커피가 맛있어요,47.0,True
11525,하루노유키,빵이 맛있어요,98.0,True
11526,하루노유키,친절해요,54.0,True
11530,하루노유키,음료가 맛있어요,48.0,True
11532,하루노유키,특별한 메뉴가 있어요,63.0,True
11546,마크69,커피가 맛있어요,115.0,True
11547,마크69,디저트가 맛있어요,49.0,True
11550,마크69,인테리어가 멋져요,104.0,True
11553,마크69,음료가 맛있어요,53.0,True
11556,마크69,대화하기 좋아요,46.0,True
11572,맛차차,친절해요,29.0,True
11573,맛차차,인테리어가 멋져요,24.0,True
11575,맛차차,뷰가 좋아요,31.0,True
11576,맛차차,음료가 맛있어요,40.0,True
11578,맛차차,특별한 메뉴가 있어요,31.0,True
11592,아이오쓰리 성수사거리점,커피가 맛있어요,65.0,True
11595,아이오쓰리 성수사거리점,친절해요,76.0,True
11596,아이오쓰리 성수사거리점,인테리어가 멋져요,54.0,True
11597,아이오쓰리 성수사거리점,매장이 청결해요,49.0,True
